run,task_id,rep,correct,num_tokens,mean_logprob,median_logprob,std_logprob,min_logprob,p10_logprob,p25_logprob,mean_prob,median_prob,min_prob,mean_entropy,median_entropy,max_entropy,high_conf_ratio,low_conf_ratio,perplexity,sum_logprob,tail_10pct_mean_logprob,tail_5pct_mean_logprob,tail_1pct_mean_logprob,entropy_spikes_05,entropy_spikes_10,entropy_spikes_15,entropy_spike_05_ratio,entropy_spike_10_ratio,entropy_spike_15_ratio,ft_entropy,ft_top1_prob,ft_top1_logprob,ft_margin,ft_topk_spread,fn_mean_entropy,fn_max_entropy,fn_entropy_var,fn_min_prob,fn_max_prob,fn_mean_prob,fn_perplexity,fn_mean_margin,fn_min_margin,fn_entropy_slope,full_entropy_slope,ft_temp_sensitivity,ft_hedging_max_prob,ft_hedging_sum_prob
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_103,2,1,366,-0.05227990548289703,0.0,0.24117838435560734,-2.9697251319885254,-0.0527006834745407,-1.6689314179529902e-06,0.9664417719640874,1.0,0.05131741390903442,0.060031299298187894,-9.71098665547921e-11,1.0788068577650862,0.9180327868852459,0.02459016393442623,1.0536706294275517,-19.134445406740312,-0.5202389808578624,-0.887653594215711,-1.9913779099782307,25,3,0,0.06830601092896176,0.00819672131147541,0.0,0.031752427117976496,0.9952065347805422,-0.0048049907200038,5.416668035555631,25.16318438707018,0.09037517352841931,0.641602557368696,0.034789818962228186,0.8043710028049654,1.0,0.9743494989153664,1.0281968437855236,19.687500014647572,1.6666640937328339,-0.0059075354886728056,0.0002120515674112485,0.004677193166000717,0.0003628674193823302,0.0003628674193823302
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_104,0,0,294,-0.04200256804170347,0.0,0.17251373246714719,-1.376320242881775,-0.04787987917661664,-0.00050654746155485,0.9696306916576465,1.0,0.2525060063861371,0.06129902474112864,7.578065478359833e-10,0.9616949637793818,0.9217687074829932,0.023809523809523808,1.042897156950716,-12.34875500426082,-0.41356161789133633,-0.7047215402126312,-1.294072687625885,19,0,0,0.06462585034013606,0.0,0.0,0.006812747479359417,0.9991593360928198,-0.0008410174632444,7.08333599974867,40.568134334330395,0.06057559682542837,0.5303042546830905,0.015850274391151734,0.77729988964086,1.0,0.9812931928137042,1.020537799787588,13.781249422418702,1.25,-0.0029227640453893954,-0.00018248988600226597,0.0008353514694064475,0.0008382643806424505,0.0008382643806424505
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_104,1,0,305,-0.03788788681634838,0.0,0.19290466272767576,-1.839881181716919,-0.01829551234841339,-1.299389714404242e-05,0.9749545920654252,1.0,0.15883629764193358,0.04560513683709153,-6.538052778942174e-11,1.0488640388210433,0.9377049180327869,0.019672131147540985,1.038614783940874,-11.555805478986256,-0.37988599091768266,-0.6899978468815485,-1.6245957215627034,11,1,0,0.036065573770491806,0.003278688524590164,0.0,0.009780972076409903,0.9987266659375313,-0.0012741454411298,6.666667901678011,39.422309411794025,0.05675022365744352,0.43779040319349855,0.011961216908843933,0.8411304889862528,1.0,0.9843171890402218,1.0166919048634768,13.760416176959657,1.6666640937328339,-0.0015231699537379582,-0.0003443844248342249,0.0012617428518987021,0.0012710117436566222,0.0012710117436566222
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_104,2,0,288,-0.05288245749722984,0.0,0.26023270829327094,-2.9839653968811035,-0.0350526310503482,-6.282527465373278e-05,0.9675927382489399,1.0,0.0505918189352984,0.05503607160680034,1.509045884599008e-10,1.078381179770067,0.9305555555555556,0.03125,1.0543057121037147,-15.230147759202195,-0.5326551337327275,-0.9463268156562533,-2.434074640274048,15,1,0,0.052083333333333336,0.003472222222222222,0.0,0.009780972076409903,0.9987266659375313,-0.0012741454411298,6.666667901678011,39.422309411794025,0.05675022365744352,0.43779040319349855,0.011961216908843933,0.8411304889862528,1.0,0.9843171890402218,1.0166919048634768,13.760416176959657,1.6666640937328339,-0.0015231699537379582,-0.0003022336912563263,0.0012617428518987021,0.0012710117436566222,0.0012710117436566222
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_105,0,1,586,-0.04434142360878689,0.0,0.2124471001966888,-2.200688123703003,-0.0172600243240594,0.0,0.971478651513407,1.0,0.11072693831011707,0.05227735049877664,-9.963714680990589e-11,1.6093681228910943,0.9419795221843004,0.027303754266211604,1.0453391974489394,-25.984074234749116,-0.444084575207069,-0.8250715783957777,-1.7155269384384155,27,4,1,0.04607508532423208,0.006825938566552901,0.0017064846416382253,0.1397401917919582,0.9728602166495522,-0.0275148693472147,3.7500000651925802,23.69617119746281,0.18311652590535604,1.1959075422013448,0.09129974947164574,0.29775193708939063,1.0,0.904776331752457,1.1532824573567622,10.510416236774045,0.0,0.008422611762694602,-4.977375516956851e-05,0.02482206255551955,0.022879477837013888,0.022879477837013888
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_105,1,1,556,-0.03362628487394495,0.0,0.19184769448543854,-2.584639072418213,-0.00400003069080405,0.0,0.9782482933965628,1.0,0.07542329703728066,0.04132890239637924,-9.986986797726139e-11,1.1959075422013448,0.9496402877697842,0.017985611510791366,1.0341980390489935,-18.696214389913393,-0.3394653240303424,-0.6450144841715142,-1.6587404012680054,21,3,0,0.03776978417266187,0.00539568345323741,0.0,0.1397401917919582,0.9728602166495522,-0.0275148693472147,3.7500000651925802,23.69617119746281,0.15817504764982698,1.1959075422013448,0.08665130501338862,0.30293591013337307,1.0,0.9136986364011277,1.1405634515375516,10.96874941306414,0.0,0.0012097287580972232,7.177061486271651e-05,0.02482206255551955,0.022879477837013888,0.022879477837013888
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_105,2,1,570,-0.030956499367673286,0.0,0.17704371027019397,-2.6878058910369877,-0.0020282824174500543,0.0,0.979324521652351,1.0,0.06803004106211627,0.039871424637381726,-9.993607673434794e-11,1.1482772764170475,0.9491228070175438,0.017543859649122806,1.0314406345907963,-17.645204639573773,-0.3093106115171522,-0.5955740889268262,-1.559016513824463,22,2,0,0.03859649122807018,0.0035087719298245615,0.0,0.14559729561591547,0.9719068995689001,-0.0284952614456415,3.750000050291419,22.510412104895288,0.15094430432412,1.1482772764170475,0.08211882122726841,0.38895088566283287,1.0,0.9300545887389615,1.103453523938137,10.906249624010934,0.416664183139801,-0.005821232695225748,1.1982843123408085e-05,0.025770815498442318,0.022857058310249232,0.022857058310249232
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_106,0,1,424,-0.044840693159146336,0.0,0.2081135416398891,-2.3505184650421143,-0.035052434355020486,-2.5033982637978625e-06,0.9697936766199723,1.0,0.09531972945453171,0.06442628872588393,-9.929493296956957e-11,1.4642476087576786,0.9316037735849056,0.01179245283018868,1.0458612337876028,-19.012453899478047,-0.4430361728050879,-0.7810074814728328,-1.7451322674751282,23,5,0,0.054245283018867926,0.01179245283018868,0.0,0.02632453744263791,0.9965709447599818,-0.0034349479246884,6.458336063427851,19.41145573840708,0.1225859652620459,0.8814392249601518,0.05169302025259638,0.5604006576211482,1.0,0.9534048974255821,1.0571971598936942,13.822916294523006,0.416664183139801,-0.0015141666250673305,-0.0004672733452077744,0.0033978054597323466,0.0015620268919547943,0.0015620268919547943
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_106,1,1,462,-0.04951856883529009,0.0,0.2444904573506998,-2.6623358726501465,-0.028312910720705946,-1.189119939226657e-05,0.9696732222605452,1.0,0.06978502228733552,0.05292731726675954,-9.820329389598078e-11,1.0599249359529441,0.9415584415584416,0.02813852813852814,1.0507651035178085,-22.877578801904022,-0.4900282239946334,-0.9053825360277424,-2.1071733236312866,23,1,0,0.049783549783549784,0.0021645021645021645,0.0,0.022874861822173752,0.9970307349987406,-0.0029736820142716,6.249999874504283,18.819441920462015,0.12612611278821978,0.8807057635305159,0.056792990709452984,0.06978502228733552,1.0,0.9218159658588044,1.1860511061898498,13.270834019984736,0.41666412353515625,-0.0008287405186351344,-8.520637888331042e-05,0.0029405906247010963,0.0008364787569791576,0.0008364787569791576
human_eval_AgentChatLogprobs_20260311_161129_929,HumanEval_106,2,1,449,-0.0461461268077817,0.0,0.22423491820942945,-2.917797327041626,-0.023614786937832817,-7.152560215217818e-07,0.9703983693908759,1.0,0.05405261650790789,0.05582269699825206,-9.712618395342024e-11,1.4695135987992372,0.933184855233853,0.026726057906458798,1.0472274277777778,-20.719610936693982,-0.4647842058488591,-0.840644278309562,-1.7390651106834412,24,4,0,0.053452115812917596,0.008908685968819599,0.0,0.022874861822173752,0.9970307349987406,-0.0029736820142716,6.249999874504283,18.819441920462015,0.12256767568677134,0.8807057635305159,0.05162527684477473,0.5604564091368608,1.0,0.953399942292594,1.0571999778031693,13.802083444852164,0.41666412353515625,-0.0015030606560141955,-0.00040873803026198645,0.0029405906247010963,0.0008364787569791576,0.0008364787569791576
