length,predicted_acc,predicted_mean_lat,config
4,0.9875344507842898,19.47738001319172,1.7t->0.6nt->1.7nt->4t
4,0.9757087830599125,16.256685503575554,1.7t->0.6nt->1.7nt->8nt
4,0.9892009671436258,20.72165563936511,1.7t->0.6nt->1.7nt->8t
4,0.9632154067027988,18.062659133454318,1.7t->0.6nt->1.7t->0.6nt
4,0.9721870574072247,18.111419825487296,1.7t->0.6nt->1.7t->1.7nt
4,0.9898254510146263,18.440742037833104,1.7t->0.6nt->1.7t->14nt
4,0.9919942122675383,22.86483713420987,1.7t->0.6nt->1.7t->14t
4,0.9766971765402879,18.451619422978922,1.7t->0.6nt->1.7t->4nt
4,0.9835550821770693,18.202189729117915,1.7t->0.6nt->1.7t->8nt
4,0.9862982573709805,20.76737721229899,1.7t->0.6nt->1.7t->8t
4,0.980469117144729,17.2474033334272,1.7t->0.6nt->14nt->0.6t
4,0.9838709312785644,17.820763917735064,1.7t->0.6nt->14nt->1.7t
4,0.9950994821854029,20.058193336345667,1.7t->0.6nt->14nt->14t
4,0.992124167797969,18.881039952101297,1.7t->0.6nt->14nt->4t
4,0.9911749344135442,18.847079363646138,1.7t->0.6nt->14nt->8t
4,0.956134274833093,16.76020097982063,1.7t->0.6nt->4nt->0.6t
4,0.9736303694087907,18.135777086673997,1.7t->0.6nt->4nt->1.7t
4,0.9843777450390181,16.769170981284578,1.7t->0.6nt->4nt->14nt
4,0.9962416885646402,21.828779454095063,1.7t->0.6nt->4nt->14t
4,0.9883369306549054,18.975263694270357,1.7t->0.6nt->4nt->4t
4,0.9767356733973308,16.443085045712895,1.7t->0.6nt->4nt->8nt
4,0.9875787840458397,20.14875094461247,1.7t->0.6nt->4nt->8t
4,0.9709851403689294,16.603711516550238,1.7t->0.6nt->8nt->0.6t
4,0.9825986996700796,17.114001412159446,1.7t->0.6nt->8nt->1.7t
4,0.9857425592474339,16.45930890097217,1.7t->0.6nt->8nt->14nt
4,0.99767728813977,21.024653131940298,1.7t->0.6nt->8nt->14t
4,0.9930013272239392,18.1992089474128,1.7t->0.6nt->8nt->4t
4,0.9914305671067254,19.452381296590293,1.7t->0.6nt->8nt->8t
4,0.926608770705254,16.919464113080355,1.7t->1.7nt->0.6t->0.6nt
4,0.9582484786644956,17.16950827373145,1.7t->1.7nt->0.6t->1.7nt
4,0.9743542251619639,18.608951685047185,1.7t->1.7nt->0.6t->1.7t
4,0.9866990640457483,17.710144296760834,1.7t->1.7nt->0.6t->14nt
4,0.9937401047647312,25.367746716700484,1.7t->1.7nt->0.6t->14t
4,0.9725195926764713,17.074896969701307,1.7t->1.7nt->0.6t->4nt
4,0.9889335595393427,20.30688669487385,1.7t->1.7nt->0.6t->4t
4,0.9757896430937154,17.54119553956415,1.7t->1.7nt->0.6t->8nt
4,0.9899247852584908,21.525851978047918,1.7t->1.7nt->0.6t->8t
4,0.9508472009051223,18.47694562753821,1.7t->1.7nt->1.7t->0.6nt
4,0.9628354194797073,18.542101288764634,1.7t->1.7nt->1.7t->1.7nt
4,0.9864044286661418,18.982152600740015,1.7t->1.7nt->1.7t->14nt
4,0.9893023997076552,24.893775863552797,1.7t->1.7nt->1.7t->14t
4,0.9688619909263538,18.996687325167446,1.7t->1.7nt->1.7t->4nt
4,0.9780257529191226,18.663391058124592,1.7t->1.7nt->1.7t->8nt
4,0.9816912750060185,22.0910800360285,1.7t->1.7nt->1.7t->8t
4,0.9741973387745713,17.191651678938296,1.7t->1.7nt->14nt->0.6t
4,0.9786915471673855,17.94913043842596,1.7t->1.7nt->14nt->1.7t
4,0.9935258225684815,20.905045628334367,1.7t->1.7nt->14nt->14t
4,0.9895950719850596,19.349883467509308,1.7t->1.7nt->14nt->4t
4,0.988341019742584,19.305017417908882,1.7t->1.7nt->14nt->8t
4,0.9588239571410109,16.98872432371143,1.7t->1.7nt->4nt->0.6t
4,0.9752472565934351,18.279955245258495,1.7t->1.7nt->4nt->1.7t
4,0.9853356433210699,16.99714431821327,1.7t->1.7nt->4nt->14nt
4,0.9964721341742107,21.74651651104596,1.7t->1.7nt->4nt->14t
4,0.9890520664734553,19.06796767187199,1.7t->1.7nt->4nt->4t
4,0.9781621549482623,16.69105275338163,1.7t->1.7nt->4nt->8nt
4,0.9883404065806914,20.169501070230517,1.7t->1.7nt->4nt->8t
4,0.9673992262786896,16.714790856062166,1.7t->1.7nt->8nt->0.6t
4,0.9804480924007364,17.288146909841323,1.7t->1.7nt->8nt->1.7t
4,0.9839804980713517,16.55254168253231,1.7t->1.7nt->8nt->14nt
4,0.9973902267755907,21.682111707206936,1.7t->1.7nt->8nt->14t
4,0.9921363690735375,18.50747403212629,1.7t->1.7nt->8nt->4t
4,0.9903714804680828,19.9155245520602,1.7t->1.7nt->8nt->8t
4,0.9677519329669828,17.534263901058225,1.7t->14nt->0.6t->0.6nt
4,0.9816544037796328,17.644133171969433,1.7t->14nt->0.6t->1.7nt
4,0.9887312602059132,18.276623839647453,1.7t->14nt->0.6t->1.7t
4,0.9941555758313849,17.881688352317983,1.7t->14nt->0.6t->14nt
4,0.9972494053702808,21.246434773973665,1.7t->14nt->0.6t->14t
4,0.987925123669686,17.602561015408433,1.7t->14nt->0.6t->4nt
4,0.9951374119602364,19.02269557792963,1.7t->14nt->0.6t->4t
4,0.9893619820800164,17.807452358459063,1.7t->14nt->0.6t->8nt
4,0.9955729560128856,19.55830827362176,1.7t->14nt->0.6t->8t
4,0.9699384479546378,18.620139411211355,1.7t->14nt->1.7t->0.6nt
4,0.9772703692947721,18.65998821610296,1.7t->14nt->1.7t->1.7nt
4,0.9916850315187481,18.929120913755504,1.7t->14nt->1.7t->14nt
4,0.9934574129272259,22.544633634497792,1.7t->14nt->1.7t->14t
4,0.9809561836234485,18.938010262539017,1.7t->14nt->1.7t->4nt
4,0.9865606845501442,18.73416829905503,1.7t->14nt->1.7t->8nt
4,0.9888024954951516,20.830521965621923,1.7t->14nt->1.7t->8t
4,0.9306715648618311,18.066119046038928,1.7t->4nt->0.6t->0.6nt
4,0.960559760796436,18.302321253577343,1.7t->4nt->0.6t->1.7nt
4,0.9757739248339017,19.662079907784975,1.7t->4nt->0.6t->1.7t
4,0.9874353777087189,18.81302872933608,1.7t->4nt->0.6t->14nt
4,0.9940866402571467,26.04672133520004,1.7t->4nt->0.6t->14t
4,0.974040853995668,18.212947445319564,1.7t->4nt->0.6t->4nt
4,0.9895461759251113,21.266020573839754,1.7t->4nt->0.6t->4t
4,0.9771298808511791,18.653432643161473,1.7t->4nt->0.6t->8nt
4,0.9904825293373325,22.41750633558953,1.7t->4nt->0.6t->8t
4,0.9529553302656734,20.5478056278681,1.7t->4nt->1.7t->0.6nt
4,0.9644293824850727,20.610166808109373,1.7t->4nt->1.7t->1.7nt
4,0.9869875332630346,21.031344625431203,1.7t->4nt->1.7t->14nt
4,0.9897612123425206,26.689422478860557,1.7t->4nt->1.7t->14t
4,0.9701974784746937,21.045255965638873,1.7t->4nt->1.7t->4nt
4,0.9789682130902674,20.726254543635438,1.7t->4nt->1.7t->8nt
4,0.9824765234847382,24.00693232571287,1.7t->4nt->1.7t->8t
4,0.9748303000512072,18.38994951249776,1.7t->4nt->14nt->0.6t
4,0.9792142616808317,19.128846672264334,1.7t->4nt->14nt->1.7t
4,0.9936846396601148,22.01225074264574,1.7t->4nt->14nt->14t
4,0.9898503137394702,20.495238035401908,1.7t->4nt->14nt->4t
4,0.9886270244675825,20.451472588246503,1.7t->4nt->14nt->8t
4,0.9635195555878734,18.074026324671365,1.7t->4nt->8nt->0.6t
4,0.9781213082725172,18.715614890238886,1.7t->4nt->8nt->1.7t
4,0.9820740895718066,17.892468610536493,1.7t->4nt->8nt->14nt
4,0.9970796494630713,23.632485572800537,1.7t->4nt->8nt->14t
4,0.9912005539088549,20.080048620707018,1.7t->4nt->8nt->4t
4,0.989225633889616,21.65566486715021,1.7t->4nt->8nt->8t
4,0.9492710882623955,17.055441902274943,1.7t->8nt->0.6t->0.6nt
4,0.9711408398375043,17.228275472145132,1.7t->8nt->0.6t->1.7nt
4,0.9822733280161264,18.223236293289734,1.7t->8nt->0.6t->1.7t
4,0.9908062310369411,17.601969677269864,1.7t->8nt->0.6t->14nt
4,0.9956730841555839,22.89499775454441,1.7t->8nt->0.6t->14t
4,0.9810052076927329,17.1628789862483,1.7t->8nt->0.6t->4nt
4,0.99235074154265,19.3968696562596,1.7t->8nt->0.6t->4t
4,0.9832655063767579,17.485190238168386,1.7t->8nt->0.6t->8nt
4,0.9930358888347981,20.23943330937677,1.7t->8nt->0.6t->8t
4,0.9656570918484111,18.067161032692177,1.7t->8nt->1.7t->0.6nt
4,0.9740332229536496,18.11268509094033,1.7t->8nt->1.7t->1.7nt
4,0.990500816511267,18.420147576647107,1.7t->8nt->1.7t->14nt
4,0.9925256198823335,22.550580400008588,1.7t->8nt->1.7t->14t
4,0.9782439697162432,18.430302943487078,1.7t->8nt->1.7t->4nt
4,0.9846466617752083,18.197429876294592,1.7t->8nt->1.7t->8nt
4,0.9872077506791158,20.592345525211012,1.7t->8nt->1.7t->8t
4,0.9745888172184084,17.090386352675793,1.7t->8nt->14nt->0.6t
4,0.9790148394000202,17.83637263069369,1.7t->8nt->14nt->1.7t
4,0.9936240489058299,20.74744062175892,1.7t->8nt->14nt->14t
4,0.9897529357415124,19.215873409428326,1.7t->8nt->14nt->4t
4,0.9885179100023919,19.171688068345727,1.7t->8nt->14nt->8t
4,0.9484751865637655,11.731780856309895,14nt->0.6t->0.6nt->0.6t
4,0.9630811178877251,11.198861483581585,14nt->0.6t->0.6nt->1.7nt
4,0.9811807607124223,12.260899092285507,14nt->0.6t->0.6nt->1.7t
4,0.9889355446115723,11.724178582804498,14nt->0.6t->0.6nt->14nt
4,0.9939638600922817,18.37768835472771,14nt->0.6t->0.6nt->14t
4,0.9735260253581648,11.347105816936821,14nt->0.6t->0.6nt->4nt
4,0.9923468632985971,14.001819725021356,14nt->0.6t->0.6nt->4t
4,0.9831114126848896,11.287047856244186,14nt->0.6t->0.6nt->8nt
4,0.9926425795544472,15.601338070556826,14nt->0.6t->0.6nt->8t
4,0.9681104989844537,11.6754827954636,14nt->0.6t->1.7nt->0.6t
4,0.9810795473471033,12.271880411738675,14nt->0.6t->1.7nt->1.7t
4,0.9890018451699412,11.659913314545614,14nt->0.6t->1.7nt->14nt
4,0.9967495617712443,15.853293508456506,14nt->0.6t->1.7nt->14t
4,0.9813024111972899,11.530167640229065,14nt->0.6t->1.7nt->4nt
4,0.9926732720803083,13.297303724420473,14nt->0.6t->1.7nt->4t
4,0.9857226397105773,11.404314336142011,14nt->0.6t->1.7nt->8nt
4,0.9936527806223934,14.02863684198476,14nt->0.6t->1.7nt->8t
4,0.9739471881407619,12.715887563385174,14nt->0.6t->1.7t->0.6nt
4,0.9803013899116156,12.750422487433337,14nt->0.6t->1.7t->1.7nt
4,0.9927938414779562,12.983666051389397,14nt->0.6t->1.7t->14nt
4,0.9943298739259219,16.117046275605496,14nt->0.6t->1.7t->14t
4,0.9834956969489965,12.991369995984757,14nt->0.6t->1.7t->4nt
4,0.9883528316700448,12.814710576815303,14nt->0.6t->1.7t->8nt
4,0.9902956947226951,14.631513235010631,14nt->0.6t->1.7t->8t
4,0.9877974971070398,11.941648995436937,14nt->0.6t->14nt->0.6t
4,0.9899228821762681,12.299873159729533,14nt->0.6t->14nt->1.7t
4,0.9969382550060463,13.69777407161902,14nt->0.6t->14nt->14t
4,0.9950793384025743,12.962312306621378,14nt->0.6t->14nt->4t
4,0.9944862764705884,12.941094413813278,14nt->0.6t->14nt->8t
4,0.9763351250249296,11.402283370746913,14nt->0.6t->4nt->0.6t
4,0.9857739953299453,12.144385238743327,14nt->0.6t->4nt->1.7t
4,0.9915720369588414,11.407122546717737,14nt->0.6t->4nt->14nt
4,0.9979724495629161,14.13670245167271,14nt->0.6t->4nt->14t
4,0.9937079558852144,12.597275178130475,14nt->0.6t->4nt->4t
4,0.9874492584281563,11.23120426730777,14nt->0.6t->4nt->8nt
4,0.9932989476071556,13.230353258078317,14nt->0.6t->4nt->8t
4,0.9783826115772645,11.969934818706655,14nt->0.6t->8nt->0.6t
4,0.9870352408015878,12.350123970811621,14nt->0.6t->8nt->1.7t
4,0.9893775589962767,11.86234831062418,14nt->0.6t->8nt->14nt
4,0.9982694741551353,15.263737143077787,14nt->0.6t->8nt->14t
4,0.9947856708677053,13.158652880037488,14nt->0.6t->8nt->4t
4,0.9936153832287332,14.092323205424556,14nt->0.6t->8nt->8t
4,0.9519687223685348,14.238467092087923,14nt->1.7t->0.6nt->0.6t
4,0.9655843280486102,13.741681239997892,14nt->1.7t->0.6nt->1.7nt
4,0.9824567611845256,14.731709535817826,14nt->1.7t->0.6nt->1.7t
4,0.9896857476396256,14.231380275367666,14nt->1.7t->0.6nt->14nt
4,0.9943731283551606,20.433762268936796,14nt->1.7t->0.6nt->14t
4,0.9753210396850049,13.879874166042907,14nt->1.7t->0.6nt->4nt
4,0.9928657687599091,16.354590564756734,14nt->1.7t->0.6nt->4t
4,0.9842565092032948,13.823888313952875,14nt->1.7t->0.6nt->8nt
4,0.9931414345728956,17.845656802698855,14nt->1.7t->0.6nt->8t
4,0.9604898869052482,14.18243104324605,14nt->1.7t->1.7nt->0.6t
4,0.9765581398167564,14.921349386840738,14nt->1.7t->1.7nt->1.7t
4,0.9863736236902116,14.163140934203694,14nt->1.7t->1.7nt->14nt
4,0.9959728067879446,19.358610302944886,14nt->1.7t->1.7nt->14t
4,0.9768342612876226,14.002390025517395,14nt->1.7t->1.7nt->4nt
4,0.9909224089589747,16.191817401824792,14nt->1.7t->1.7nt->4t
4,0.9823107887622761,13.846461644091685,14nt->1.7t->1.7nt->8nt
4,0.9921359899822773,17.097916690453232,14nt->1.7t->1.7nt->8t
4,0.982639277365901,14.485045015135913,14nt->1.7t->14nt->0.6t
4,0.9856631013306397,14.99469704404086,14nt->1.7t->14nt->1.7t
4,0.9956439997529491,16.983516076836857,14nt->1.7t->14nt->14t
4,0.9929992853172398,15.937161257492779,14nt->1.7t->14nt->4t
4,0.992155525328296,15.906974175780716,14nt->1.7t->14nt->8t
4,0.9626770890838953,14.720228483916175,14nt->1.7t->4nt->0.6t
4,0.977563544892932,15.890629846234072,14nt->1.7t->4nt->1.7t
4,0.9867078903175803,14.72786056031027,14nt->1.7t->4nt->14nt
4,0.9968022613928487,19.03280059224978,14nt->1.7t->4nt->14t
4,0.9900765416160562,16.604902407587264,14nt->1.7t->4nt->4t
4,0.9802056757066987,14.450412136101425,14nt->1.7t->4nt->8nt
4,0.9894314767449331,17.603357578202914,14nt->1.7t->4nt->8t
4,0.9726901285182599,14.254326347525893,14nt->1.7t->8nt->0.6t
4,0.9836212450562267,14.734630289875305,14nt->1.7t->8nt->1.7t
4,0.9865803633185891,14.118409202890076,14nt->1.7t->8nt->14nt
4,0.9978137766924067,18.415482006376276,14nt->1.7t->8nt->14t
4,0.9934125873263816,15.756068225320229,14nt->1.7t->8nt->4t
4,0.9919341291337451,16.93560092806882,14nt->1.7t->8nt->8t
4,0.8913257155130911,7.443514382468866,4nt->0.6t->0.6nt->0.6t
4,0.9221320208646014,6.319499996814959,4nt->0.6t->0.6nt->1.7nt
4,0.9603071369351688,8.559511547112404,4nt->0.6t->0.6nt->1.7t
4,0.9766632483965656,7.427479940448126,4nt->0.6t->0.6nt->14nt
4,0.9872687906702275,21.460823597000193,4nt->0.6t->0.6nt->14t
4,0.9441620442685049,6.632171616219398,4nt->0.6t->0.6nt->4nt
4,0.9838582791544747,12.231398769861972,4nt->0.6t->0.6nt->4t
4,0.9643791986799586,6.505499524255549,4nt->0.6t->0.6nt->8nt
4,0.9844819932520606,15.605045371025769,4nt->0.6t->0.6nt->8t
4,0.9327398106972687,7.324772536114718,4nt->0.6t->1.7nt->0.6t
4,0.9600936613430611,8.582672951389434,4nt->0.6t->1.7nt->1.7t
4,0.9768030871511637,7.2919339465934065,4nt->0.6t->1.7nt->14nt
4,0.9931442925219695,16.13646072433354,4nt->0.6t->1.7nt->14t
4,0.9605637177652351,7.018279033915803,4nt->0.6t->1.7nt->4nt
4,0.9845467288243919,10.745458944584758,4nt->0.6t->1.7nt->4t
4,0.9698867048643464,6.752833768618528,4nt->0.6t->1.7nt->8nt
4,0.9866126730338095,12.287960469044181,4nt->0.6t->1.7nt->8t
4,0.9450503456712435,9.519156876206923,4nt->0.6t->1.7t->0.6nt
4,0.9584523996502949,9.591996696682713,4nt->0.6t->1.7t->1.7nt
4,0.9848010294641527,10.083945638049979,4nt->0.6t->1.7t->14nt
4,0.9880407738921054,16.692758580449635,4nt->0.6t->1.7t->14t
4,0.9651897172370627,10.100194521079194,4nt->0.6t->1.7t->4nt
4,0.9754342112053852,9.727590824029955,4nt->0.6t->1.7t->8nt
4,0.9795320281215807,13.559525687367916,4nt->0.6t->1.7t->8t
4,0.9742629195060934,7.886160717995264,4nt->0.6t->14nt->0.6t
4,0.9787457052990665,8.641714249277756,4nt->0.6t->14nt->1.7t
4,0.993542277510406,11.590116606351668,4nt->0.6t->14nt->14t
4,0.9896215174274382,10.038907087126304,4nt->0.6t->14nt->4t
4,0.9883706525175681,9.994155070273418,4nt->0.6t->14nt->8t
4,0.9500868963150995,6.748550129408403,4nt->0.6t->4nt->0.6t
4,0.9699950222907859,8.313764715206279,4nt->0.6t->4nt->1.7t
4,0.9822240432890939,6.758756745426264,4nt->0.6t->4nt->14nt
4,0.9957235634965684,12.51588856867745,4nt->0.6t->4nt->14t
4,0.9867290467149264,9.268983896642574,4nt->0.6t->4nt->4t
4,0.9735284270017165,6.387716233718137,4nt->0.6t->4nt->8nt
4,0.9858663811562774,10.604249427449815,4nt->0.6t->4nt->8t
4,0.9544053813562328,7.945820159727426,4nt->0.6t->8nt->0.6t
4,0.9726551959052472,8.747701453792162,4nt->0.6t->8nt->1.7t
4,0.9775955292489771,7.718902563979556,4nt->0.6t->8nt->14nt
4,0.9963500370901971,14.892989629546845,4nt->0.6t->8nt->14t
4,0.9890021244185067,10.45302156729131,4nt->0.6t->8nt->4t
4,0.986533795795317,12.422285457662689,4nt->0.6t->8nt->8t
4,0.9262561485469591,12.651340524241393,4nt->1.7t->0.6nt->0.6t
4,0.9471605935716924,11.888610405721703,4nt->1.7t->0.6nt->1.7nt
4,0.9730653428139073,13.408630342343683,4nt->1.7t->0.6nt->1.7t
4,0.9841642210780096,12.64045992340659,4nt->1.7t->0.6nt->14nt
4,0.9913608963328817,22.16316177402618,4nt->1.7t->0.6nt->14t
4,0.9621096570145731,12.10078212200036,4nt->1.7t->0.6nt->4nt
4,0.9890466022403648,15.900287933513571,4nt->1.7t->0.6nt->4t
4,0.9758285495636289,12.014825375405417,4nt->1.7t->0.6nt->8nt
4,0.9894698401754356,18.189566349156124,4nt->1.7t->0.6nt->8t
4,0.9393389463151921,12.565306709077928,4nt->1.7t->1.7nt->0.6t
4,0.9640090137014468,13.699790055202307,4nt->1.7t->1.7nt->1.7t
4,0.9790790185065994,12.535690029991288,4nt->1.7t->1.7nt->14nt
4,0.9938169302869437,20.512448930659872,4nt->1.7t->1.7nt->14t
4,0.964432951221635,12.288884370935948,4nt->1.7t->1.7nt->4nt
4,0.9860629040431292,15.650377447269676,4nt->1.7t->1.7nt->4t
4,0.9728412270053458,12.049482881652269,4nt->1.7t->1.7nt->8nt
4,0.9879261511421411,17.04153867881161,4nt->1.7t->1.7nt->8t
4,0.9733455653445339,13.029918955328935,4nt->1.7t->14nt->0.6t
4,0.9779881323606934,13.812402898410355,4nt->1.7t->14nt->1.7t
4,0.9933121030505861,16.86589600860423,4nt->1.7t->14nt->14t
4,0.989251594188442,15.25939628238553,4nt->1.7t->14nt->4t
4,0.9879561443408634,15.213049156526093,4nt->1.7t->14nt->8t
4,0.9426970229792669,13.391003141325704,4nt->1.7t->4nt->0.6t
4,0.9655526420670403,15.187955220457283,4nt->1.7t->4nt->1.7t
4,0.9795922280177751,13.402720895581645,4nt->1.7t->4nt->14nt
4,0.9950904166522329,20.01222357559419,4nt->1.7t->4nt->14t
4,0.9847642187122129,16.284599162880887,4nt->1.7t->4nt->4t
4,0.9696091842174467,12.976746064395103,4nt->1.7t->4nt->8nt
4,0.9837738313983742,17.81755713142275,4nt->1.7t->4nt->8t
4,0.9580703407224846,12.675689711580251,4nt->1.7t->8nt->0.6t
4,0.9748532095934062,13.413114663060654,4nt->1.7t->8nt->1.7t
4,0.979396432017052,12.467012070297208,4nt->1.7t->8nt->14nt
4,0.9966434262258157,19.064435960091856,4nt->1.7t->8nt->14t
4,0.9898861490758063,14.981358755127152,4nt->1.7t->8nt->4t
4,0.9876162281677294,16.792330453254813,4nt->1.7t->8nt->8t
4,0.9494245624461218,6.577307500912315,4nt->14nt->0.6t->0.6nt
4,0.9712281497343118,6.749618183731556,4nt->14nt->0.6t->1.7nt
4,0.9823269579170986,7.741568871312587,4nt->14nt->0.6t->1.7t
4,0.9908340456723954,7.122181822259643,4nt->14nt->0.6t->14nt
4,0.9956861747158686,12.399196483598875,4nt->14nt->0.6t->14t
4,0.9810626741382875,6.684419546989141,4nt->14nt->0.6t->4nt
4,0.9923738834484714,8.911651548564862,4nt->14nt->0.6t->4t
4,0.983316134562164,7.005755685219616,4nt->14nt->0.6t->8nt
4,0.9930569579103972,9.751666127308656,4nt->14nt->0.6t->8t
4,0.9528537277385885,8.280312800386756,4nt->14nt->1.7t->0.6nt
4,0.964352560506092,8.342808662272947,4nt->14nt->1.7t->1.7nt
4,0.9869594301960655,8.764896098704309,4nt->14nt->1.7t->14nt
4,0.9897390995993307,14.435193721378461,4nt->14nt->1.7t->14t
4,0.9701331138714863,8.778837483278922,4nt->14nt->1.7t->4nt
4,0.978922790671294,8.459147112861091,4nt->14nt->1.7t->8nt
4,0.9824386779751976,11.746910185473936,4nt->14nt->1.7t->8t
4,0.9266970030609475,5.864421623065791,4nt->8nt->0.6t->0.6nt
4,0.9582986731511749,6.114165175789563,4nt->8nt->0.6t->1.7nt
4,0.9743850570086204,7.551878060388577,4nt->8nt->0.6t->1.7t
4,0.9867150546882739,6.654151235732855,4nt->8nt->0.6t->14nt
4,0.9937476305318876,14.302547537898382,4nt->8nt->0.6t->14t
4,0.9725526301537948,6.019667615299488,4nt->8nt->0.6t->4nt
4,0.9889468638281571,9.247771779897977,4nt->8nt->0.6t->4t
4,0.9758187492531645,6.485405592000577,4nt->8nt->0.6t->8nt
4,0.9899368978765694,10.465271599426368,4nt->8nt->0.6t->8t
4,0.9503746876310781,7.326350171893314,4nt->8nt->1.7t->0.6nt
4,0.9624781507596447,7.39213218432202,4nt->8nt->1.7t->1.7nt
4,0.9862737323875622,7.83641377595589,4nt->8nt->1.7t->14nt
4,0.9891995620619537,13.804866365160333,4nt->8nt->1.7t->14t
4,0.9685626565469179,7.851088224882294,4nt->8nt->1.7t->4nt
4,0.9778145111663834,7.5145879305354555,4nt->8nt->1.7t->8nt
4,0.9815152704701673,10.97522779976557,4nt->8nt->1.7t->8t
4,0.9632809813998846,5.914916160658478,4nt->8nt->14nt->0.6t
4,0.9696765589772047,6.992862207223984,4nt->8nt->14nt->1.7t
4,0.9907867859267906,11.199339356629224,4nt->8nt->14nt->14t
4,0.9851930488109134,8.98623320410358,4nt->8nt->14nt->4t
4,0.9834084434473552,8.92238563057624,4nt->8nt->14nt->8t
4,0.909195966307374,9.71890178524319,8nt->0.6t->0.6nt->0.6t
4,0.9349365249159824,8.779718788752342,8nt->0.6t->0.6nt->1.7nt
4,0.9668341770814245,10.651385901587883,8nt->0.6t->0.6nt->1.7t
4,0.9805007119312577,9.705504024950882,8nt->0.6t->0.6nt->14nt
4,0.9893622933301411,21.431223832779544,8nt->0.6t->0.6nt->14t
4,0.9533439613841597,9.040975114452365,8nt->0.6t->0.6nt->4nt
4,0.9865126016662148,13.719473008526599,8nt->0.6t->0.6nt->4t
4,0.9702366345589972,8.935132808143125,8nt->0.6t->0.6nt->8nt
4,0.9870337530701478,16.53836177402837,8nt->0.6t->0.6nt->8t
4,0.9437999842883407,9.619685685795437,8nt->0.6t->1.7nt->0.6t
4,0.9666558051238834,10.670738676204893,8nt->0.6t->1.7nt->1.7t
4,0.980617555792195,9.592247029047982,8nt->0.6t->1.7nt->14nt
4,0.9942716356885988,16.982391913029197,8nt->0.6t->1.7nt->14t
4,0.9670485661105146,9.363591556152523,8nt->0.6t->1.7nt->4nt
4,0.9870878436134517,12.477879096988666,8nt->0.6t->1.7nt->4t
4,0.9748384939546276,9.141795747443929,8nt->0.6t->1.7nt->8nt
4,0.9888140667810094,13.766733779209401,8nt->0.6t->1.7nt->8t
4,0.95408619171845,11.453228464504107,8nt->0.6t->1.7t->0.6nt
4,0.9652844302604372,11.514090604465519,8nt->0.6t->1.7t->1.7nt
4,0.9873003274036136,11.92514413435875,8nt->0.6t->1.7t->14nt
4,0.9900073326862364,17.447212910088407,8nt->0.6t->1.7t->14t
4,0.970913872552468,11.938721073273218,8nt->0.6t->1.7t->4nt
4,0.9794737759358255,11.627387818855224,8nt->0.6t->1.7t->8nt
4,0.9828977534396227,14.829204551132896,8nt->0.6t->1.7t->8t
4,0.9784950898425282,10.088759962408353,8nt->0.6t->14nt->0.6t
4,0.9822407324672191,10.720071303771936,8nt->0.6t->14nt->1.7t
4,0.9946041765695421,13.183642407416134,8nt->0.6t->14nt->14t
4,0.9913281409153355,11.887511661185824,8nt->0.6t->14nt->4t
4,0.9902829665214387,11.85011860481275,8nt->0.6t->14nt->8t
4,0.9582945388588852,9.138216504010215,8nt->0.6t->4nt->0.6t
4,0.9749289998115225,10.446049342809363,8nt->0.6t->4nt->1.7t
4,0.9851470973127022,9.14674475804151,8nt->0.6t->4nt->14nt
4,0.9964267748697371,13.957181693693611,8nt->0.6t->4nt->14t
4,0.9889113041330746,11.244193587738188,8nt->0.6t->4nt->4t
4,0.9778813762815941,8.836717640903853,8nt->0.6t->4nt->8nt
4,0.9881904941197133,12.35988987983228,8nt->0.6t->4nt->8t
4,0.9619028981227863,10.138609087090497,8nt->0.6t->8nt->0.6t
4,0.9771517381130096,10.808630117249772,8nt->0.6t->8nt->1.7t
4,0.9812796897946321,9.949005510614025,8nt->0.6t->8nt->14nt
4,0.9969502320019554,15.943395505370132,8nt->0.6t->8nt->14t
4,0.990810600046145,12.233529722285066,8nt->0.6t->8nt->4t
4,0.9887481600077973,13.878970550308143,8nt->0.6t->8nt->8t
4,0.9385266807017275,11.944291821106923,8nt->1.7t->0.6nt->0.6t
4,0.9559527521427739,11.308475394512664,8nt->1.7t->0.6nt->1.7nt
4,0.9775471073348461,12.575573180464417,8nt->1.7t->0.6nt->1.7t
4,0.9867991991898027,11.935221686633396,8nt->1.7t->0.6nt->14nt
4,0.992798391083251,19.87340337786442,8nt->1.7t->0.6nt->14t
4,0.9684143815820707,11.485343016746445,8nt->1.7t->0.6nt->4nt
4,0.9908691815709163,14.652633974902152,8nt->1.7t->0.6nt->4t
4,0.9798505331454839,11.413688954405579,8nt->1.7t->0.6nt->8nt
4,0.9912219952660122,16.56099026813228,8nt->1.7t->0.6nt->8t
4,0.94943257981975,11.872573513942562,8nt->1.7t->1.7nt->0.6t
4,0.9699976967706982,12.81828567300014,8nt->1.7t->1.7nt->1.7t
4,0.9825601436589458,11.847884871646642,8nt->1.7t->1.7nt->14nt
4,0.9948457557989601,18.497359196680936,8nt->1.7t->1.7nt->14t
4,0.9703510936441669,11.642146185847315,8nt->1.7t->1.7nt->4nt
4,0.9883819527599131,14.444307086434167,8nt->1.7t->1.7nt->4t
4,0.977360283045254,11.442579660621966,8nt->1.7t->1.7nt->8nt
4,0.9899351667783329,15.603987478723047,8nt->1.7t->1.7nt->8t
4,0.9777807025263142,12.259877084354303,8nt->1.7t->14nt->0.6t
